"start_id","end_id","type"
"term_bffabb2cdf5d","KU_JTG_5150_2020_1_1f2a8b4e","MENTIONED_IN_KU"
"term_86ea72af4c15","KU_JTG_5150_2020_3_8a7b2c1d","MENTIONED_IN_KU"
"term_de138d12242a","KU_JTG_5150_2020_3_8a7b2c1d","MENTIONED_IN_KU"
"term_d9e738adcc9e","KU_JTG_5150_2020_3_8a7b2c1d","MENTIONED_IN_KU"
"term_d0d403600a01","KU_JTG_5150_2020_3_8a7b2c1d","MENTIONED_IN_KU"
"term_089b7a8e81fa","KU_JTG_5150_2020_10.2.4_8f3a1b2c","MENTIONED_IN_KU"
"term_43efc7724f6c","KU_JTG_5150_2020_10.2.4_8f3a1b2c","MENTIONED_IN_KU"
"term_679e96cd570d","KU_JTG_5150_2020_10.2.4_8f3a1b2c","MENTIONED_IN_KU"
"term_ad192fb4ee66","KU_JTG_5150_2020_10.2.4_8f3a1b2c","MENTIONED_IN_KU"
"term_7644d56b2ca4","KU_JTG_5150_2020_10.2.5_8a9b0c1d","MENTIONED_IN_KU"
"term_d329b8abd4eb","KU_JTG_5150_2020_10.2.5_8a9b0c1d","MENTIONED_IN_KU"
"term_dfdcb5c162d8","KU_JTG_5150_2020_10.2.5_8a9b0c1d","MENTIONED_IN_KU"
"term_bedb6090f282","KU_JTG_5150_2020_10.2.5_8a9b0c1d","MENTIONED_IN_KU"
"term_1c415f1a7994","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_1c415f1a7994","KU_JTG_5150_2020_10.2.5_8a9b0c1d","MENTIONED_IN_KU"
"term_3fbe76e21417","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_5384aad83d84","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_b999ee00be17","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_4cfc25030ff5","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_717d0bf23fb3","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_717d0bf23fb3","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_717d0bf23fb3","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_9491a1a8a13f","KU_JTG_5150_2020_1_8a9b2c3d","MENTIONED_IN_KU"
"term_20cfd0454a9d","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_0d85c4381c86","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_4f17ea1b6d90","KU_JTG_5150_2020_10.2.7_f3e4a7b8","MENTIONED_IN_KU"
"term_4f17ea1b6d90","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_606ce2bc4e95","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_79732ee4ebd8","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_65364e6fd8c7","KU_JTG_5150_2020_2_6i7j8k9l","MENTIONED_IN_KU"
"term_65364e6fd8c7","KU_JTG_5150_2020_10.2.7_8a9b2c1d","MENTIONED_IN_KU"
"term_6ae1eaa5b8ad","KU_JTG_5150_2020_10.2.7_f3e4a7b8","MENTIONED_IN_KU"
"term_a5296a8c40d3","KU_JTG_5150_2020_10.2.7_f3e4a7b8","MENTIONED_IN_KU"
"term_c1b6e1e48b85","KU_JTG_5150_2020_10.2.7_f3e4a7b8","MENTIONED_IN_KU"
"term_ffa7af334b84","KU_JTG_5150_2020_10.2.8_4e8a2b1c","MENTIONED_IN_KU"
"term_b7b286819826","KU_JTG_5150_2020_10.2.8_4e8a2b1c","MENTIONED_IN_KU"
"term_a616c19a2957","KU_JTG_5150_2020_10.2.8_4e8a2b1c","MENTIONED_IN_KU"
"term_407cdcd4f162","KU_JTG_5150_2020_10.2.8_4e8a2b1c","MENTIONED_IN_KU"
"term_407cdcd4f162","KU_JTG_5150_2020_2_1e2f4a6b","MENTIONED_IN_KU"
"term_cf488d149ac5","KU_JTG_5150_2020_10.2.8_9f3d7a6e","MENTIONED_IN_KU"
"term_f10c66d3bddf","KU_JTG_5150_2020_10.2.8_9f3d7a6e","MENTIONED_IN_KU"
"term_203854326a7e","KU_JTG_5150_2020_10.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_d8bd24e0ead2","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_d8bd24e0ead2","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"term_d8bd24e0ead2","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_d8bd24e0ead2","KU_JTG_5150_2020_10.3.1_8f1a2b3c","MENTIONED_IN_KU"
"term_9b888a15a310","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_a05fac3195e3","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_f439ec3dad87","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_fef3e20055a6","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_c558ce9cb5d9","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_8c918c0ac59d","KU_JTG_5150_2020_1_8a7b3c9d","MENTIONED_IN_KU"
"term_4c667e7dcc74","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_107bec76abd4","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_630d7a23cb25","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_a43ffbf66ccf","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_b0d76ca3a280","KU_JTG_5150_2020_2_1e2f4a6b","MENTIONED_IN_KU"
"term_03752cde481e","KU_JTG_5150_2020_2_1e2f4a6b","MENTIONED_IN_KU"
"term_75627c5ff4a0","KU_JTG_5150_2020_2_1e2f4a6b","MENTIONED_IN_KU"
"term_b3206f118ce9","KU_JTG_5150_2020_2_1e2f4a6b","MENTIONED_IN_KU"
"term_c15fb9b727ff","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_3e5c9174b4d3","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_ac6b2f227e92","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_64f3d2a3eb7b","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_64f3d2a3eb7b","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_e30d7d823abc","KU_JTG_5150_2020_4_8e9f2a1c","MENTIONED_IN_KU"
"term_7077d3e4cab3","KU_JTG_5150_2020_10.3.3_6a7b8c9d","MENTIONED_IN_KU"
"term_a102fa068d65","KU_JTG_5150_2020_10.3.3_6a7b8c9d","MENTIONED_IN_KU"
"term_776ab86eb9ff","KU_JTG_5150_2020_10.3.3_6a7b8c9d","MENTIONED_IN_KU"
"term_1559a0a78fce","KU_JTG_5150_2020_10.3.3_6a7b8c9d","MENTIONED_IN_KU"
"term_60263ad965df","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_61400ef2a981","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_2c8cdb4f0163","KU_JTG_5150_2020_2_1f2e4a8c","MENTIONED_IN_KU"
"term_2c8cdb4f0163","KU_JTG_5150_2020_2_5d6b9e2f","MENTIONED_IN_KU"
"term_2c8cdb4f0163","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_2c8cdb4f0163","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_e5355287e3bb","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_2ead08dd3c7d","KU_JTG_5150_2020_1_8a7b2c1d","MENTIONED_IN_KU"
"term_30e20deefa25","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_2dab92b4e471","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_5e4735e60b73","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_aae522f275ae","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_916afcd85322","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_fede1630f0f8","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"term_fede1630f0f8","KU_JTG_5150_2020_1_3e9f4a2b","MENTIONED_IN_KU"
"term_a751e42586e9","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_95c061dc730c","KU_JTG_5150_2020_2_8a7b3c9d","MENTIONED_IN_KU"
"term_a26d8ed87b18","KU_JTG_5150_2020_2_1f2e4a8c","MENTIONED_IN_KU"
"term_bce2377283c2","KU_JTG_5150_2020_2_1f2e4a8c","MENTIONED_IN_KU"
"term_1a52d47633f5","KU_JTG_5150_2020_2_5d6b9e2f","MENTIONED_IN_KU"
"term_04d8b58553e0","KU_JTG_5150_2020_2_5d6b9e2f","MENTIONED_IN_KU"
"term_be40757f4d5c","KU_JTG_5150_2020_2_5d6b9e2f","MENTIONED_IN_KU"
"term_7cc3b3212572","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_7cc3b3212572","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_1b734df94174","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_a4bc05b88aad","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_a4bc05b88aad","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_74d40595c88f","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_74d40595c88f","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_353d4f9285f8","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_a5a5e50b01c6","KU_JTG_5150_2020_5_8a9b2c1d","MENTIONED_IN_KU"
"term_db951f3c7f3a","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_46d2ca687bbc","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_a65ba9679156","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_8cb4714304fa","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_8cb4714304fa","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_8df5e591b4ea","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_8df5e591b4ea","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_8df5e591b4ea","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_b0bcd0c9f499","KU_JTG_5150_2020_6_8a7b3c9d","MENTIONED_IN_KU"
"term_5a82fd818eae","KU_JTG_5150_2020_3_8a9b2c1d","MENTIONED_IN_KU"
"term_e86ea6ba30c2","KU_JTG_5150_2020_3_8a9b2c1d","MENTIONED_IN_KU"
"term_3ac01fc9ef31","KU_JTG_5150_2020_3_5e6f7g8h","MENTIONED_IN_KU"
"term_e6bd39178af1","KU_JTG_5150_2020_3_5e6f7g8h","MENTIONED_IN_KU"
"term_562c7b94d4f0","KU_JTG_5150_2020_3_5e6f7g8h","MENTIONED_IN_KU"
"term_1540b0ee1ca8","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_2d3bf115a072","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_7b6c0465e840","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_55da2f8cd2ce","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_96ea5743a9a4","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_b4c15493557c","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_bcbe7e0cc653","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_90009e254747","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_1630c16d14d9","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_5c1e6ec16a77","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_4a27f0a727a0","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_84c31605ba4b","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_d25ca618237d","KU_JTG_5150_2020_2_4e5f6g7h","MENTIONED_IN_KU"
"term_d25ca618237d","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_ccf23b16ceaa","KU_JTG_5150_2020_2_4e5f6g7h","MENTIONED_IN_KU"
"term_893cd2e76765","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_61ac5015d2e9","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_cd631d52e0ad","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_d057e4540612","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_34840b435e70","KU_JTG_5150_2020_2_1i2j3k4l","MENTIONED_IN_KU"
"term_86f1b310654e","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_b817ea2d73a3","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_61502729bc37","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_2b6cbed87be4","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_2a55f6f5aef7","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_857a434ade80","KU_JTG_5150_2020_2_8a9b2c1d","MENTIONED_IN_KU"
"term_bb82c3242c66","KU_JTG_5150_2020_3_8a7f3b1c","MENTIONED_IN_KU"
"term_2484576815ed","KU_JTG_5150_2020_3_8a7f3b1c","MENTIONED_IN_KU"
"term_0357a2ee2a3b","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_f3ef6c1bb308","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_5ce752f4d571","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_4ab3255257d1","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_4ab3255257d1","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_ef1a8981777a","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_5886e69dd105","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_9f4afeefb1ab","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_a2a938e239ef","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_cf5e1d944cf0","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_4f838443e64a","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_aeee0141d52b","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_d9ef0f4bb995","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_71f578ada54f","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_28bc94bdc7d1","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_6aa983d6eaa9","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_63e76668f083","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_a5ac4e422ef6","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_f4fef10fc4fc","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_34b1aa30bfee","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_6064689b2027","KU_JTG_5150_2020_11.7.6_8a9b2c1d","MENTIONED_IN_KU"
"term_69c5222bb21b","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_0f3dfff5ed1c","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_07b3b8d2e456","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_ce94968f0ed9","KU_JTG_5150_2020_4_8a7b2c1d","MENTIONED_IN_KU"
"term_56573a168a13","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_4eb8b4c18fbf","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_db7cbf5db831","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_623e46a863b6","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_9de38215581c","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_5b1a63d2faf0","KU_JTG_5150_2020_4_3e9f4a2b","MENTIONED_IN_KU"
"term_2347b9a8f9a9","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_502e81248075","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_502e81248075","KU_JTG_5150_2020_2_6i7j8k9l","MENTIONED_IN_KU"
"term_34ef188651f9","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_cd7cc5292f14","KU_JTG_5150_2020_2_8a9b2c3d","MENTIONED_IN_KU"
"term_8badb7dff262","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_b98d31639b96","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_c90276e1f252","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_0b8ea27a5200","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_8a066ca64f89","KU_JTG_5150_2020_2_1e2f4g5h","MENTIONED_IN_KU"
"term_bc282203da5e","KU_JTG_5150_2020_2_6i7j8k9l","MENTIONED_IN_KU"
"term_b691738a857f","KU_JTG_5150_2020_2_6i7j8k9l","MENTIONED_IN_KU"
"term_81f43552bff6","KU_JTG_5150_2020_2_6i7j8k9l","MENTIONED_IN_KU"
"term_741287a813ac","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_cbbc8e711ecc","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_b86a0dbd4e63","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_6d623f5dfc72","KU_JTG_5150_2020_1_8a9b2c1d","MENTIONED_IN_KU"
"term_a184d00fe803","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_b3a073bf728e","KU_JTG_5150_2020_4_8a9b2c1d","MENTIONED_IN_KU"
"term_8869adecf998","KU_JTG_5150_2020__e5f6g7h8","MENTIONED_IN_KU"
"term_3e29d0b158f4","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_2ee955347845","KU_JTG_5150_2020_9.5.2_f1e2d3c4","MENTIONED_IN_KU"
"term_2ee955347845","KU_JTG_5150_2020_9.5.2_8a7b6c5d","MENTIONED_IN_KU"
"term_5eb6df76a834","KU_JTG_5150_2020_9.5.2_f1e2d3c4","MENTIONED_IN_KU"
"term_1ba399f7907d","KU_JTG_5150_2020_10.1.1_6a7b8c9d","MENTIONED_IN_KU"
"term_b4e9041f0e3a","KU_JTG_5150_2020_10.1.1_6a7b8c9d","MENTIONED_IN_KU"
"term_42fe6fa78dd1","KU_JTG_5150_2020_10.1.1_6a7b8c9d","MENTIONED_IN_KU"
"term_44de4c4e5306","KU_JTG_5150_2020_10.1.1_e1f2g3h4","MENTIONED_IN_KU"
"term_a3f9cfb86f6b","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_8e8ceaacc3f7","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_ad15bff662df","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_dc83a7ce8a61","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_2e2670a363c2","KU_JTG_5150_2020_10.3.1_8a9b2c1d","MENTIONED_IN_KU"
"term_888782325915","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"term_54d1c8781fc8","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"term_3aa80892314e","KU_JTG_5150_2020_10.3.1_f3e7a9b2","MENTIONED_IN_KU"
"slope_12ef2cb47cfd","inspection_12ef2cb47cfd","HAS_INSPECTION"
"inspection_12ef2cb47cfd","media_7b3f63420d06","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_ab2e20039085","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_eabc62a1d29f","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_6559163534e6","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_4ac20701c59a","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_e1719aec3d2e","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_e3a587b1a9ab","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_daf7efe80ca8","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_5e9f1d6601dc","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_7228a0aaa16b","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_dd754e21e06d","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_bbf1b3f4c9ee","HAS_MEDIA"
"inspection_12ef2cb47cfd","media_eefde65a300d","HAS_MEDIA"
"media_e3b0c44298fc","observation_e3b0c44298fc","HAS_OBSERVATION"
"slope_ff91373c26b1","inspection_ff91373c26b1","HAS_INSPECTION"
"inspection_ff91373c26b1","media_963e1e53f678","HAS_MEDIA"
"inspection_ff91373c26b1","media_cf53b856e154","HAS_MEDIA"
"inspection_ff91373c26b1","media_3559035b7b12","HAS_MEDIA"
"inspection_ff91373c26b1","media_162fa323ba71","HAS_MEDIA"
"inspection_ff91373c26b1","media_20b691ecd5f0","HAS_MEDIA"
"inspection_ff91373c26b1","media_785f81f7ff45","HAS_MEDIA"
"inspection_ff91373c26b1","media_2d82b06c8e65","HAS_MEDIA"
"inspection_ff91373c26b1","media_81144134a11a","HAS_MEDIA"
"inspection_ff91373c26b1","media_be397cb0b4a6","HAS_MEDIA"
"slope_1eca939839b3","inspection_1eca939839b3","HAS_INSPECTION"
"inspection_1eca939839b3","media_7b3f63420d06","HAS_MEDIA"
"inspection_1eca939839b3","media_ce7c0609e0b2","HAS_MEDIA"
"inspection_1eca939839b3","media_c4efbbd005df","HAS_MEDIA"
"inspection_1eca939839b3","media_cb0afae008aa","HAS_MEDIA"
"inspection_1eca939839b3","media_d2b9654aad0b","HAS_MEDIA"
"inspection_1eca939839b3","media_e79dc91447e1","HAS_MEDIA"
"inspection_1eca939839b3","media_1dbb48160a0f","HAS_MEDIA"
"inspection_1eca939839b3","media_620e04ddcd4d","HAS_MEDIA"
"inspection_1eca939839b3","media_c9ed3dbfb8b9","HAS_MEDIA"
"inspection_1eca939839b3","media_04fd82149a79","HAS_MEDIA"
"inspection_1eca939839b3","media_37355e26046b","HAS_MEDIA"
"inspection_1eca939839b3","media_9716a7c3cb79","HAS_MEDIA"
"inspection_1eca939839b3","media_752ec7b3dd6c","HAS_MEDIA"
"inspection_1eca939839b3","media_cecaa5069632","HAS_MEDIA"
"slope_e76c64eb792d","inspection_e76c64eb792d","HAS_INSPECTION"
"inspection_e76c64eb792d","media_59b67cd3cdc5","HAS_MEDIA"
"inspection_e76c64eb792d","media_b978226910af","HAS_MEDIA"
"inspection_e76c64eb792d","media_facffb47cb18","HAS_MEDIA"
"inspection_e76c64eb792d","media_bf074313f676","HAS_MEDIA"
"inspection_e76c64eb792d","media_fd4a9aa3ecc9","HAS_MEDIA"
"inspection_e76c64eb792d","media_40eb1f859ebf","HAS_MEDIA"
"inspection_e76c64eb792d","media_3c4c165092fe","HAS_MEDIA"
"inspection_e76c64eb792d","media_fe275eed99ab","HAS_MEDIA"
"inspection_e76c64eb792d","media_5e0171fcccbf","HAS_MEDIA"
"inspection_e76c64eb792d","media_6dcf6b9a2280","HAS_MEDIA"
"inspection_e76c64eb792d","media_c0bffde48933","HAS_MEDIA"
"inspection_e76c64eb792d","media_0d5fe7ebaf75","HAS_MEDIA"
"inspection_e76c64eb792d","media_62fd85891e32","HAS_MEDIA"
"slope_db0336864d68","inspection_db0336864d68","HAS_INSPECTION"
"inspection_db0336864d68","media_35feaf9db747","HAS_MEDIA"
"inspection_db0336864d68","media_5153fc50b9b9","HAS_MEDIA"
"inspection_db0336864d68","media_c9e558967eb3","HAS_MEDIA"
"inspection_db0336864d68","media_83db10dec9bc","HAS_MEDIA"
"inspection_db0336864d68","media_926406cb14bd","HAS_MEDIA"
"inspection_db0336864d68","media_903358849376","HAS_MEDIA"
"inspection_db0336864d68","media_02d87200e7bf","HAS_MEDIA"
"inspection_db0336864d68","media_11374f5c0bc9","HAS_MEDIA"
"inspection_db0336864d68","media_f6af211a5442","HAS_MEDIA"
"inspection_db0336864d68","media_01a5aff00df4","HAS_MEDIA"
"slope_c2a35e425004","inspection_c2a35e425004","HAS_INSPECTION"
"inspection_c2a35e425004","media_109876dd09aa","HAS_MEDIA"
"inspection_c2a35e425004","media_0620c6f9a610","HAS_MEDIA"
"inspection_c2a35e425004","media_b9d798b3392f","HAS_MEDIA"
"inspection_c2a35e425004","media_ca8ee2e20027","HAS_MEDIA"
"inspection_c2a35e425004","media_7d5ab78f7fce","HAS_MEDIA"
"inspection_c2a35e425004","media_31877f5de71a","HAS_MEDIA"
"inspection_c2a35e425004","media_c5d4bae82517","HAS_MEDIA"
"slope_ea8d39fc23de","inspection_ea8d39fc23de","HAS_INSPECTION"
"inspection_ea8d39fc23de","media_dff3f3a9547b","HAS_MEDIA"
"inspection_ea8d39fc23de","media_fe893621cbef","HAS_MEDIA"
"inspection_ea8d39fc23de","media_d0b4a5f1b21b","HAS_MEDIA"
"inspection_ea8d39fc23de","media_e0162c768af4","HAS_MEDIA"
"inspection_ea8d39fc23de","media_90e96031c6ab","HAS_MEDIA"
"inspection_ea8d39fc23de","media_ae8d700fd642","HAS_MEDIA"
"inspection_ea8d39fc23de","media_626ad282a1e0","HAS_MEDIA"
"inspection_ea8d39fc23de","media_0b23f1bc618d","HAS_MEDIA"
"inspection_ea8d39fc23de","media_bef9ed9b5341","HAS_MEDIA"
"inspection_ea8d39fc23de","media_3d9665c28157","HAS_MEDIA"
"inspection_ea8d39fc23de","media_e60446a83c90","HAS_MEDIA"
"inspection_ea8d39fc23de","media_85a0d6cb11bf","HAS_MEDIA"
"inspection_ea8d39fc23de","media_5b8f8c444021","HAS_MEDIA"
